Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-13,220.78407287597656,170.22999572753906,163.56640625,411.6142578125,207.8300018310547,221.40270642093424,171.0399932861328,164.13433724204145,412.54882074125726,208.49000549316406,218.52902632127157,167.10000610351562,162.3807068200086,407.1999483356839,197.05999755859375,218.52902632127157,167.80999755859375,162.81911822642027,407.2198216789193,198.47000122070312,44155300,39237900,18551700,19414300,76247400
2024-08-14,221.23309326171875,170.10000610351562,159.7900848388672,414.4477233886719,201.3800048828125,222.54021400164925,172.27999877929688,162.62978510037354,415.30276256625774,208.44000244140625,219.21752501736546,168.86000061035156,157.1397151588883,410.0632696291805,198.75,220.08562480803565,172.11000061035156,161.8127429859203,412.3996465083127,207.38999938964844,41960600,28843800,40591100,18267000,70250000
2024-08-15,224.22650146484375,177.58999633789062,160.7167510986328,419.34808349609375,214.13999938964844,224.8551228159093,177.91000366210938,161.05551802843678,419.42775054091777,215.8800048828125,222.27079905335071,173.99000549316406,159.03285961324696,415.991550712489,204.82000732421875,224.10676986474735,174.86000061035156,159.9196408139774,418.1229861127925,205.02000427246094,46414000,51698500,31524300,20752100,89848500
2024-08-16,225.5535888671875,177.05999755859375,162.37074279785156,416.7983093261719,216.1199951171875,226.33187474025672,178.33999633789062,164.46314006883134,419.6568394696199,219.8000030517578,223.15885022096822,176.25999450683594,160.54735825938926,415.6329698343419,210.8000030517578,223.42826155403992,177.0399932861328,160.88612516941268,418.919805326896,211.14999389648438,44340200,31489200,24208600,22775600,88765100
2024-08-19,225.39393615722656,178.22000122070312,166.06732177734375,419.8460693359375,222.72000122070312,225.4937226434457,178.3000030517578,166.08725371463413,420.0651916950313,222.97999572753906,222.5501887780633,176.16000366210938,163.66603265490428,414.79631569386714,214.08999633789062,225.2243113108782,177.63999938964844,164.68234860612503,417.28632868553893,217.07000732421875,40687800,31129800,22416200,15234000,76435200
2024-08-20,226.0125732421875,178.8800048828125,166.5754852294922,423.10302734375,221.10000610351562,226.6711275207631,179.00999450683594,168.03021269363555,424.15879050030776,228.22000122070312,224.95490346311303,177.42999267578125,166.21680155178487,419.9556774327427,219.55999755859375,225.27420804373648,177.9199981689453,166.2964988999767,420.015435317403,224.8800048828125,30299000,26255200,18341500,16387600,74001200
2024-08-21,225.90280151367188,180.11000061035156,165.2502899169922,422.4456787109375,223.27000427246094,227.47933353511345,182.38999938964844,166.2466739015297,424.69662989295495,224.66000366210938,224.5557753561492,178.88999938964844,164.07454890935912,420.03533264675815,218.86000061035156,226.02254833732334,179.9199981689453,164.5528089649255,422.38589043229285,222.6699981689453,34765500,35599100,22902000,16067300,70146000
2024-08-22,224.03692626953125,176.1300048828125,163.20770263671875,413.88995361328125,210.66000366210938,227.8385569948794,181.47000122070312,166.98399131629145,425.0850728631847,224.8000030517578,223.4083048904395,175.67999267578125,162.71946900223335,412.95370628251766,210.32000732421875,227.28976176117078,181.3800048828125,166.65518277106005,422.66475709775676,223.82000732421875,43695300,32047500,22493300,19361900,79514500
2024-08-23,226.3418426513672,177.0399932861328,165.0211181640625,415.1250305175781,220.32000732421875,227.7188169640382,178.97000122070312,165.57909078821876,417.58516466451346,221.47999572753906,223.83736023691762,175.24000549316406,163.237597440162,410.44379375355777,214.2100067138672,225.16444130741013,177.33999633789062,164.12437861861332,415.3142739439322,214.4600067138672,38677300,29150100,13955700,18493800,81525200
2024-08-26,226.68109130859375,175.5,165.5591583251953,411.8382263183594,213.2100067138672,226.7808777924977,177.47000122070312,166.94413138700807,415.6130949578331,219.08999633789062,223.39832305195915,174.3000030517578,163.86530867604202,409.6968209788455,211.00999450683594,226.2620154817008,176.6999969482422,165.77836400723294,414.70672647734364,218.75,30602200,22366200,14190400,13152800,59301200
2024-08-27,227.5292205810547,173.1199951171875,164.0845184326172,412.18682861328125,209.2100067138672,228.3474270817302,174.88999938964844,165.83816409495242,412.7047404254691,215.66000366210938,224.39611696496783,172.25,163.86532792843937,408.61117324322794,206.94000244140625,225.5036798955901,174.14999389648438,165.2403275821356,411.2107324794244,213.25,35934600,29842000,11821900,13492900,62821400
2024-08-28,225.99261474609375,170.8000030517578,162.26113891601562,408.9597473144531,205.75,229.35520907583674,173.69000244140625,165.0011948895807,413.3421641808517,211.83999633789062,225.18438078371824,168.9199981689453,160.9459047509701,405.6828816466664,202.58999633789062,227.4194670399241,173.69000244140625,164.44320708392877,413.22264841837114,209.72000122070312,38052200,29045000,16407400,14882700,64116400
2024-08-29,229.28536987304688,172.1199951171875,161.19500732421875,411.4696960449219,206.27999877929688,232.4085012026452,174.2899932861328,165.36985884682494,420.3640158924635,214.88999938964844,228.37737982242845,170.80999755859375,159.67054097302747,408.95977368399144,205.97000122070312,229.59470189609323,173.22000122070312,163.71585770644296,413.2824329478728,209.8000030517578,51906300,26407800,19699800,17045200,62308800
2024-08-30,228.49710083007812,178.5,162.7892303466797,415.4736328125,214.11000061035156,229.89402024722435,178.89999389648438,163.06821666334946,415.822210323597,214.57000732421875,226.98043458769098,172.60000610351562,161.10533887588517,410.48363692465733,207.02999877929688,229.6844899472923,172.77999877929688,162.03196874119254,413.93977626013776,208.6300048828125,52990800,43429400,22123800,24308300,63370600
2024-09-03,222.28077697753906,176.25,156.79098510742188,407.80438232421875,210.60000610351562,228.49709095305272,178.25999450683594,161.26475469105404,418.20267931936957,219.89999389648438,220.68428466242796,175.25999450683594,155.91416233200027,405.4040060811421,209.63999938964844,228.04808224732741,177.5500030517578,161.1352199073359,416.2405478075573,215.25999450683594,50190600,37817500,38945300,20313600,76714200
2024-09-04,220.36500549316406,173.3300018310547,155.88429260253906,407.26654052734375,219.41000366210938,221.29295584608857,175.97999572753906,158.425075150391,409.5971891641853,222.22000122070312,217.0023958735564,172.5399932861328,155.3960741138358,402.7546379619835,210.57000732421875,221.17322424578342,174.47999572753906,156.09353995742268,404.2884945573242,210.58999633789062,43840200,30309200,19353800,15135800,80651800
2024-09-05,221.89163208007812,177.88999938964844,156.67141723632812,406.75860595703125,230.1699981689453,224.98481497811864,179.8800048828125,158.87341724428614,411.4497822581618,235.0,221.03352013282222,175.0,155.41596373330302,404.50762432491115,222.25,221.14327916881817,175.0,155.73481389394826,405.9916624475026,223.49000549316406,36615400,40170500,18688700,14195500,119355000
2024-09-06,220.3350830078125,171.38999938964844,150.374267578125,400.0953369140625,210.72999572753906,224.74537478911404,178.3800048828125,157.25928448946016,409.00956601687597,233.60000610351562,219.28738577978086,171.16000366210938,150.00561037278717,399.1989078370585,210.50999450683594,223.4581991238727,177.24000549316406,156.73120219936595,407.42592125419515,232.60000610351562,48423000,41466500,37912100,19609500,112177000
2024-09-09,220.42486572265625,175.39999389648438,148.36888122558594,404.0992431640625,216.27000427246094,220.7840757397734,175.85000610351562,153.04811005909767,407.01753119323797,219.8699951171875,216.23409233980902,173.50999450683594,146.8822936520537,400.5434971977151,213.6699981689453,220.33506702469683,174.52999877929688,152.16015223667844,405.6131601713445,216.1999969482422,67180000,29037400,39260500,15295100,67443500
2024-09-10,219.6266326904297,179.5500030517578,148.31900024414062,412.5453796386719,226.1699981689453,220.99361925876318,180.5,150.92301391041104,414.66684525245614,226.39999389648438,216.25405039598212,176.7899932861328,147.9997269680091,406.0713456246143,218.63999938964844,218.4392435287618,177.49000549316406,150.10488755816476,406.56934824108026,220.07000732421875,51591000,36233800,31118800,19594300,78891100
2024-09-11,222.1710205078125,184.52000427246094,150.81326293945312,421.3500671386719,228.1300048828125,222.6000688776049,184.99000549316406,151.15247937146228,422.29625388353406,228.47000122070312,217.4114916314568,175.72999572753906,147.18161321895167,407.9438146629927,216.8000030517578,220.9736588702828,180.10000610351562,149.57610185215293,413.84017908445105,224.5500030517578,44587100,42564700,29607700,19266900,83548600
2024-09-12,222.28077697753906,187.0,154.33517456054688,425.29425048828125,229.80999755859375,223.059062794204,187.41000366210938,154.46488123819847,425.6627675750461,231.4499969482422,219.33725854525207,183.5399932861328,152.29984538660895,418.07321227741465,223.8300018310547,222.01136566399225,184.8000030517578,153.4472166512295,421.6189886086143,224.66000366210938,37498200,33622500,29695000,17418800,72020000
2024-09-13,222.01138305664062,186.49000549316406,157.0988311767578,428.869873046875,230.2899932861328,223.5479944694599,188.5,158.0167190902818,430.1049097614262,232.6699981689453,221.42268236911949,185.91000366210938,154.8539921377882,423.7603615358477,226.32000732421875,223.08901316997165,187.0,155.07347350460154,424.12887859450143,228.0,36766600,26495400,29591200,15874600,59515100
2024-09-16,215.84495544433594,184.88999938964844,157.6974334716797,429.61688232421875,226.77999877929688,216.74297289953918,185.80999755859375,157.88700007819574,431.79813615912246,229.9600067138672,213.4502168549942,183.36000061035156,156.2407910010188,426.50935094179886,223.52999877929688,216.0644583037111,185.2899932861328,156.949153850456,428.879848197679,229.3000030517578,59357400,26065500,18379800,13834700,54323000
2024-09-17,216.31390380859375,186.8800048828125,158.95455932617188,433.41168212890625,227.8699951171875,216.42366284814068,189.4499969482422,160.18173369132347,440.08492951868885,234.57000732421875,214.02893954474482,186.13999938964844,158.01671306098063,430.5431821213062,226.5500030517578,215.27619443719672,186.85000610351562,158.65524442097214,438.47140586333086,229.4499969482422,45519300,26091700,20715600,18874200,66761600
2024-09-18,220.20535278320312,186.42999267578125,159.4434356689453,429.0890197753906,227.1999969482422,222.22092099435915,188.8000030517578,160.1318554271487,434.28816840172493,235.67999267578125,217.06226125375574,185.05999755859375,158.23621961441162,428.6906237541022,226.8800048828125,217.07224903728172,186.4499969482422,159.4933240269204,433.2622842089649,230.08999633789062,59894900,34448100,23677300,18898000,78010200
2024-09-19,228.3673858642578,189.8699951171875,161.76808166503906,436.9375305175781,243.9199981689453,229.31531179988679,190.99000549316406,163.41429079540828,439.73630274210893,244.24000549316406,224.1367068474718,188.47000122070312,160.96991366518583,435.15467267064554,232.1300048828125,224.49591687958383,190.0399932861328,163.3344876968325,439.4673922763036,234.0,66781300,39543200,26587700,21706600,102694600
2024-09-20,227.6988525390625,191.60000610351562,163.21475219726562,433.53118896484375,238.25,232.57811312113958,191.83999633789062,163.35443045510996,437.4853309751932,243.99000549316406,227.12012443578536,187.41000366210938,161.68826294232812,432.4853956233,235.9199981689453,229.46496974860833,190.22999572753906,163.12496229374892,435.47341133704515,241.52000427246094,318679900,100378600,40896400,55167100,99879100
2024-09-23,225.97265625,193.8800048828125,161.47874450683594,431.77825927734375,250.0,228.94610768522742,194.4499969482422,165.1103942398001,434.7164566201473,250.0,225.31410200503296,190.57000732421875,161.29914948564644,428.6707276626035,241.9199981689453,226.8407407931877,191.63999938964844,163.97300985155823,432.5451724016005,242.61000061035156,54146000,36993100,24150900,15128900,86927200
2024-09-24,226.8706817626953,193.9600067138672,161.917724609375,427.45556640625,254.27000427246094,228.8463445678705,195.3699951171875,162.84559924653018,431.6188608604207,257.19000244140625,225.2342838755063,190.1300048828125,160.32140390143587,424.3978231376462,249.0500030517578,228.14786961487798,194.27000427246094,162.65603264196153,431.2702529601879,254.0800018310547,43556100,43478900,23332100,17015800,88491000
2024-09-25,225.8728790283203,192.52999877929688,161.11956787109375,430.3838195800781,257.0199890136719,226.79085685048213,193.9499969482422,162.43653204188453,431.38979462226376,257.04998779296875,223.52804884217394,192.16000366210938,160.93000127122684,426.8579828341436,252.27999877929688,224.43603888049125,193.75,161.09960948590057,428.11292879639643,252.5399932861328,42308700,26391100,18869200,13396400,65034300
2024-09-26,227.02035522460938,191.16000366210938,162.35671997070312,429.5870056152344,254.22000122070312,227.99819881641105,194.52999877929688,163.70362938299246,433.5610566850483,261.75,224.9149883158055,189.5399932861328,161.90775524120266,427.41572154773536,251.52999877929688,226.80083714120576,194.30999755859375,163.26463623457852,433.3519041012862,260.6000061035156,36636700,36334900,20319300,14492000,67142200
2024-09-27,227.2897491455078,187.97000122070312,163.5739288330078,426.3101501464844,260.4599914550781,229.01596089620384,190.89999389648438,165.31991468714682,430.1248672217253,260.70001220703125,226.80083496693393,187.33999633789062,162.25696456225583,425.762359424982,254.1199951171875,227.9582911728241,190.67999267578125,162.4365443712631,429.7961684722898,257.3800048828125,34026000,36002300,21101300,14896100,70988100
2024-09-30,232.4883270263672,186.3300018310547,165.46957397460938,428.5810241699219,261.6300048828125,232.4883270263672,188.49000549316406,165.76887364583845,428.70057032593814,264.8599853515625,229.14567760776433,184.64999389648438,162.88550343062403,423.67072584299484,255.77000427246094,229.53482055042815,187.13999938964844,162.9453785886578,426.49937695538483,259.0400085449219,54541900,41583900,20413900,16807300,80705700
2024-10-01,225.71324157714844,185.1300048828125,166.60696411132812,419.0094299316406,258.0199890136719,229.14567442683443,186.19000244140625,168.7719847422779,426.7683189487975,263.9800109863281,223.24866456606327,183.4499969482422,164.2024885113937,417.13693529272734,248.52999877929688,229.01597026460064,184.89999389648438,167.30535540779766,426.73844000863045,262.6700134277344,63285000,36044900,28338100,19092900,87397600
2024-10-02,226.281982421875,184.75999450683594,165.47955322265625,415.46368408203125,249.02000427246094,226.8706831083472,186.60000610351562,167.13574919120185,421.1309565128566,251.16000366210938,222.5302449869956,184.0399932861328,164.3521403294987,415.0453484935869,241.5,225.39393750024195,184.44000244140625,166.03826626655388,420.89189457845896,247.5500030517578,32880600,23704100,17760200,16582300,93983900
2024-10-03,225.17440795898438,181.9600067138672,165.47955322265625,414.87603759765625,240.66000366210938,226.3119038145279,183.44000244140625,166.25776285148348,417.8739927473743,249.7899932861328,222.82957789090332,180.8800048828125,163.54400073216186,412.63502577299244,237.80999755859375,224.64557310138042,183.0500030517578,164.0328822574666,415.9616796785687,244.47999572753906,34044200,30204300,15073100,13686400,80729200
2024-10-04,226.30194091796875,186.50999450683594,166.6768035888672,414.39794921875,250.0800018310547,227.49930262356304,187.60000610351562,167.84411807380985,418.07321108796054,250.9600067138672,223.63780617480538,183.60000610351562,165.10042588796134,413.3123071245128,244.5800018310547,227.39951613756347,185.75,167.67450983826666,416.5692334072243,246.69000244140625,37245100,40890300,19047400,19169700,86573200
2024-10-07,221.20315551757812,180.8000030517578,162.6061553955078,407.9040222167969,240.8300018310547,225.1943712346882,183.60000610351562,168.09353960289477,415.4437592952022,249.8300018310547,220.84394549402703,180.25,162.37668722767793,407.3661708398638,240.6999969482422,224.0069821228032,182.9499969482422,167.3352883566198,414.3382079936023,249.0,39505400,42364200,22463100,20919800,68113300
2024-10-08,225.27420043945312,182.72000122070312,164.00294494628906,413.0533447265625,244.5,225.4837307412941,183.08999633789062,164.35213297119705,413.99956190900485,246.2100067138672,222.75973024040246,180.9199981689453,162.49639888774195,406.5394920239681,240.55999755859375,223.80742742544692,181.9199981689453,163.5639517960843,409.25856700863125,243.55999755859375,31855700,26372100,23072700,19229300,56303200
2024-10-09,229.03591918945312,185.1699981689453,161.4887237548828,415.7923278808594,241.0500030517578,229.24546472466872,185.85000610351562,164.46188392429227,418.70067647812056,247.42999267578125,224.33627096325682,182.0500030517578,159.37359151374716,412.6449477589923,239.50999450683594,224.73538646570117,182.82000732421875,163.07507293573457,414.19871346026423,243.82000732421875,33591100,26343100,31181800,14974300,66289500
2024-10-10,228.53701782226562,186.64999389648438,161.70822143554688,414.1788024902344,238.77000427246094,228.99601435408132,188.1300048828125,162.69595604624766,415.68278008253634,242.7899932861328,226.67112924406288,185.8300018310547,160.0320671165202,411.4995460461954,232.33999633789062,227.27979028338342,187.1300048828125,160.50099024469034,413.5712539026246,241.80999755859375,28183500,27785000,14144100,13848400,83087100
2024-10-11,227.05029296875,188.82000732421875,162.8655548095703,414.65692138671875,217.8000030517578,228.9062089337624,189.92999267578125,163.52402928799188,415.46368322393135,223.33999633789062,226.84074743911052,186.3000030517578,160.87014254138842,411.59917791222887,214.3800048828125,228.79644988971887,186.6300048828125,161.75810039177787,414.4776477330423,220.1300048828125,31759200,25751600,15344300,14144900,142628900
2024-10-14,230.79205322265625,187.5399932861328,164.5816192626953,417.46563720703125,219.16000366210938,231.22110160659443,189.8300018310547,165.84869515872447,422.34605664401147,221.91000366210938,228.09798564307096,187.36000061035156,163.02518482340258,415.8520832387316,213.74000549316406,228.19775690140833,189.77999877929688,163.26463978878337,416.1010845405741,220.1300048828125,39882100,22614400,19016100,16653100,86291900
2024-10-15,233.33645629882812,187.69000244140625,165.08047485351562,417.0672302246094,219.57000732421875,236.9684620133565,188.41000366210938,167.29536861569628,420.7923105426525,224.25999450683594,231.85969551276995,184.5800018310547,164.25237687914083,413.60115139482065,217.1199951171875,233.0969778733182,187.6300048828125,165.40970450318616,420.4934907291295,220.00999450683594,64751400,32178900,20247200,18900200,62988800
2024-10-16,231.27099609375,186.88999938964844,164.78115844726562,414.45770263671875,221.3300018310547,231.61024577942743,187.77999877929688,165.41968980167007,414.6967341717602,222.82000732421875,229.33525401328018,185.61000061035156,163.36441748042412,408.84024879356656,218.92999267578125,231.09139869260778,187.0500030517578,164.1525986742248,413.51151588006746,221.39999389648438,34082200,23456800,16406000,15508900,49632800
2024-10-17,231.6401824951172,187.52999877929688,162.55625915527344,415.0553283691406,220.88999938964844,233.3364614020046,188.94000244140625,165.9883708197769,420.81223776702603,222.0800018310547,230.0137723986246,186.0,162.3866509330354,413.92983752079977,217.89999389648438,232.9173703418766,188.22000122070312,165.3498394792033,420.6727824355961,221.58999633789062,32993800,25039400,21453400,14820000,50791800
2024-10-18,234.48391723632812,188.99000549316406,163.04515075683594,416.4895324707031,220.6999969482422,235.66131853389138,190.74000549316406,164.3322003226238,417.97357047210465,222.27999877929688,233.4960858911256,186.27999877929688,162.7059342913527,414.59712869532103,219.22999572753906,235.66131853389138,187.14999389648438,162.81568258592537,415.4736181228242,220.7100067138672,46431500,37417700,19757700,17145300,49611900
2024-10-21,235.96067810058594,189.07000732421875,163.69366455078125,417.1070861816406,218.85000610351562,236.32987592195377,189.4600067138672,164.12267091200812,417.2863598354636,220.47999572753906,233.9351372634737,186.39999389648438,162.24697837282997,412.09718088424023,215.72999572753906,233.9351372634737,188.0500030517578,162.57622324771475,414.457708513249,218.89999389648438,36254500,24639400,20946500,14206100,47329000
2024-10-22,235.342041015625,189.6999969482422,164.76119995117188,425.8022155761719,217.97000122070312,235.70125104779564,191.52000427246094,165.38975972379467,428.85992860317606,218.22000122070312,232.08920560922664,186.97999572753906,162.60615092256947,416.3700446113444,215.25999450683594,233.376366009758,188.35000610351562,162.60615092256947,416.8182287379404,217.30999755859375,38846600,29650600,16568100,25482200,43268700
2024-10-23,230.25323486328125,184.7100067138672,162.4066162109375,422.9038391113281,213.64999389648438,234.62362105235994,189.16000366210938,165.43965162521155,429.3579337373482,218.72000122070312,227.25982300232985,183.69000244140625,161.5585598399715,420.8421009299413,212.11000061035156,233.56595129753524,188.85000610351562,164.38207025094962,429.13881136450993,217.1300048828125,52287000,31937100,18280500,19654400,80938900
2024-10-24,230.0636749267578,186.3800048828125,162.34674072265625,423.0332946777344,260.4800109863281,230.3131259260407,187.11000061035156,162.95534206352698,424.2783011634291,262.1199951171875,227.90841463888628,183.86000061035156,160.64065656258018,420.71258556682636,242.64999389648438,229.47495899723685,185.25,162.45648900457678,423.6308734743349,244.67999267578125,31109500,21647400,22412500,13581600,204491900
2024-10-25,230.9018096923828,187.8300018310547,164.89089965820312,426.43963623046875,269.19000244140625,232.7078323586645,190.4499969482422,165.21015770980458,430.79217425375066,269.489990234375,229.0658541264054,187.52999877929688,163.04513719135548,424.8659613297776,255.32000732421875,229.23547896644118,187.85000610351562,163.29456372883286,425.0552047565001,256.010009765625,38802300,29362100,19828900,16899100,161611900
2024-10-28,232.88743591308594,188.38999938964844,166.3375701904297,424.8858947753906,262.510009765625,234.21451699403664,190.2100067138672,168.3629124526984,430.21452917811945,273.5400085449219,232.03931169048735,188.2100067138672,163.5739198981752,424.59704472930554,262.239990234375,232.80762499530724,189.57000732421875,168.3629124526984,429.93564891158985,270.0,36087100,27930800,32138600,14882400,107653600
2024-10-29,233.15684509277344,190.8300018310547,169.290771484375,430.2244873046875,259.5199890136719,233.815399347975,191.4600067138672,169.98917796535144,431.43961494644003,264.9800109863281,231.8098189074392,187.82000732421875,166.70671622088258,424.09903059516625,255.50999450683594,232.58810476348472,188.5800018310547,167.34524754513916,426.29025434116863,264.510009765625,35417200,35690200,42169000,17644100,80521800
2024-10-30,229.5946807861328,192.72999572753906,174.059814453125,430.8021545410156,257.54998779296875,232.95727501758805,195.61000061035156,181.6024702004282,436.7483071680008,263.3500061035156,229.04588560251634,192.4199981689453,173.660722875302,430.3738795735308,255.82000732421875,232.09916306464564,194.6999969482422,180.26553244445503,435.69254402246366,258.0400085449219,47070900,37707600,68890800,29749100,53993600
2024-10-31,225.4138946533203,186.39999389648438,170.71751403808594,404.72674560546875,249.85000610351562,229.325284321648,190.60000610351562,176.41442332366287,414.4975548257246,259.75,224.8750719925984,185.22999572753906,170.60776574356834,404.67692710480617,249.25,228.83635490362704,190.50999450683594,172.73288489023227,413.70073237613923,257.989990234375,64370100,75146800,44769000,53971000,66575300
2024-11-01,222.42047119140625,197.92999267578125,170.89707946777344,408.73065185546875,248.97999572753906,224.8551151455125,200.5,171.924730806551,413.8401634297127,254.0,219.78626950218685,197.02000427246094,168.49261922011235,405.87212177522963,246.6300048828125,220.48472918772245,199.0,169.67989197256162,407.3760993641267,252.0399932861328,65276700,99687800,31796500,24230400,57544800
2024-11-04,221.52244567871094,195.77999877929688,168.85179138183594,406.8282775878906,242.83999633789062,222.3007315284092,197.3300018310547,170.33836377636248,408.78046967487955,248.89999389648438,219.2275088130919,194.30999755859375,167.6246018774653,403.9498383507318,238.8800048828125,220.5046966292777,196.4499969482422,169.54019582543023,408.1629209153218,244.55999755859375,44944500,38492100,21492700,19672300,68802400
2024-11-05,222.95928955078125,199.5,169.3506622314453,409.8163146972656,251.44000244140625,223.45819152571042,199.82000732421875,170.1388434605921,413.24257521436044,255.27999877929688,220.65436486265338,195.99000549316406,168.45271748343447,406.4498120639611,246.2100067138672,221.31291912362707,196.0399932861328,169.04136050984187,406.73866209939297,247.33999633789062,28111300,30564800,18242100,17626000,69282500
2024-11-06,222.23089599609375,207.08999633789062,176.10511779785156,418.50146484375,288.5299987792969,225.5735453041769,207.5500030517578,176.53413938489027,418.77040570560524,289.5899963378906,220.7042571772517,199.13999938964844,173.1020275837351,408.8800507986786,275.6199951171875,222.12113695305962,200.00999450683594,173.40134249175,410.77248502778195,284.6700134277344,54561100,72292200,33695500,26681800,165228700
2024-11-07,226.98043823242188,210.0500030517578,180.3354034423828,423.73052978515625,296.9100036621094,227.37956894750107,212.25,180.66464832946426,425.1448706929316,299.75,224.0768403097807,207.19000244140625,176.78357165271254,418.2027124984046,285.5199890136719,224.13670611072257,207.44000244140625,177.00306824410018,419.5971138468432,288.8900146484375,42137700,52878400,25352900,19901800,117309200
2024-11-08,226.7107391357422,208.17999267578125,177.94090270996094,420.85205078125,321.2200012207031,228.4088689967903,209.9600067138672,180.48504128160124,424.7962229099081,328.7099914550781,226.16134014604208,207.44000244140625,177.6715177795822,420.095077093531,297.6600036621094,226.92049995960826,209.72000122070312,180.23561473741785,423.6209440547306,299.1400146484375,38328800,36075800,22006200,16891400,204782800
2024-11-11,223.98373413085938,206.83999633789062,179.9363250732422,416.34014892578125,350.0,225.45212091614073,209.64999389648438,180.13586327493155,423.11297221775334,358.6400146484375,221.25673663335022,205.58999633789062,178.06063248502642,414.3381687204943,336.0,224.7528927426808,208.5,178.17038077952392,420.83211176857736,346.29998779296875,42005600,35456000,17450400,24503300,210521600
2024-11-12,223.98373413085938,208.91000366210938,181.20338439941406,421.340087890625,328.489990234375,225.34224111445195,209.5399932861328,182.07139909398467,422.744458901271,345.8399963378906,223.11469448970428,206.00999450683594,178.9785039683493,415.533390819855,323.30999755859375,224.30339000560164,208.3699951171875,179.40752552521292,416.57918414479684,342.739990234375,40398300,38942900,25134900,19401200,155726000
2024-11-13,224.8727569580078,214.10000610351562,178.46969604492188,423.50146484375,330.239990234375,226.4010754152989,215.08999633789062,180.54492683890805,427.61494119189337,344.6000061035156,222.5153482196322,209.13999938964844,178.130464355215,416.5393671420712,322.5,223.76397540644066,209.39999389648438,180.04607372180914,419.9556884147255,335.8500061035156,48566200,46212900,23184000,21502200,125405600
2024-11-14,227.9693603515625,211.47999572753906,175.17724609375,425.1846923828125,311.17999267578125,228.61864039722624,215.89999389648438,178.40981947170926,426.4595778768523,329.9800109863281,224.7528954725484,210.8800048828125,173.9201418364374,418.3222016749388,310.3699951171875,224.77287777547028,214.16000366210938,177.8710496301556,423.30222788535474,327.69000244140625,44923900,42620300,31007500,30246900,120726100
2024-11-15,224.7528839111328,202.61000061035156,172.09434509277344,413.3421936035156,320.7200012207031,226.67077335813082,207.33999633789062,173.7405542062273,421.1110226744225,324.67999267578125,224.023689933323,199.61000061035156,170.8272539769183,411.98764100476023,309.2200012207031,226.15134020310103,206.75999450683594,173.3314910172349,418.14294637599176,310.57000732421875,47923700,86591100,32504600,28247600,114440300
2024-11-18,227.7695770263672,201.6999969482422,174.89788818359375,414.0991516113281,338.739990234375,229.4876892234719,204.6699981689453,175.03756643328137,416.72858966014985,348.54998779296875,224.92270099550518,200.9499969482422,172.5033843297936,410.45376875637714,330.010009765625,225.00261496304853,204.14999389648438,173.02219578168507,413.21269235073834,340.7300109863281,44686000,36512500,20206600,24742000,126547500
2024-11-19,228.02928161621094,204.61000061035156,177.71142578125,416.1210632324219,346.0,229.90722171238716,205.3000030517578,178.45970544097182,416.270457948444,347.3800048828125,226.41106572007726,198.77999877929688,173.16188788594766,409.90596948487496,332.75,226.73070634208972,199.3300018310547,173.32152453373092,411.45973532284427,335.760009765625,36211800,31197900,23434900,18133500,88852500
2024-11-20,228.7484893798828,202.8800048828125,175.57632446289062,413.8302001953125,342.0299987792969,229.67746064503265,203.1300048828125,177.27242187746617,415.62302783332285,346.6000061035156,225.64190448211673,199.4499969482422,173.38137397204065,408.93981090505724,334.29998779296875,227.80951934283004,202.97999572753906,176.9332054393086,415.2046922657536,345.0,35169600,32769000,18997100,19191700,66340700
2024-11-21,228.26902770996094,198.3800048828125,167.24549865722656,412.0437927246094,339.6400146484375,229.90722593821596,203.49000549316406,173.73058909215166,418.9399686403921,347.989990234375,225.46211628612434,195.75,163.32450529327863,409.4689690149979,335.2799987792969,228.6286329426038,203.49000549316406,173.50110570024947,418.6605301722443,343.80999755859375,42108300,58800000,59734400,20780200,58011700
2024-11-22,229.61753845214844,197.1199951171875,164.38206481933594,416.16552734375,352.55999755859375,230.46661102927646,199.25999450683594,166.0781775052239,416.56472079906104,361.5299987792969,227.80952873867182,196.75,163.52403689515066,410.2374116400306,337.70001220703125,227.80952873867182,198.25,165.4695761261647,410.5467888521348,341.0899963378906,38168300,31530800,38604600,24814600,89140700
2024-11-25,232.61424255371094,201.4499969482422,167.2654266357422,417.95196533203125,338.5899963378906,232.99383009111634,201.9499969482422,168.2431896044489,420.23736087052777,361.92999267578125,229.48769048234254,199.0,165.2301128286344,414.0198472532827,338.20001220703125,231.2058026888721,199.27999877929688,165.70900750846198,417.54278213072394,360.1400146484375,90152800,40685700,33135300,27691100,95890900
2024-11-26,234.8018341064453,207.86000061035156,168.73207092285156,427.133544921875,338.2300109863281,235.31128373473052,208.0,169.43047745533647,428.18146205416855,346.9599914550781,233.07373841155265,201.7899932861328,167.19561004372002,418.01185069672323,335.6600036621094,233.07373841155265,201.89999389648438,167.24549839943876,418.75036014607525,341.0,45986200,41673700,20486700,23458900,62295900
